,height1,width1,height2,width2,shape,area,size,HtoW,numbFPspecies,days,years,TOTALN,TOTALP,N_to_P,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,neigh_thresh_SAV,focal_thresh_SAV,amnt_colonize_SAV,neigh_thresh_FP,focal_thresh_FP,amnt_colonize_FP,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,lightlimitationSAV,lightlimitation01,lightlimitation02,lightlimitation03,lightlimitation04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,shadingbyFP,lightattenuation,lossSAV,lossFP,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,wind_shape1,wind_shape2,wind_avg,wind_stdev,prob_down,prob_up,prob_left,prob_right,wind_direction,full_thresh_wind,mix_freq,SAV_end_yr01,SAV_end_yr02,SAV_end_yr03,SAV_end_yr04,FP_end_yr01,FP_end_yr02,FP_end_yr03,FP_end_yr04,TOTALN_end_yr01,TOTALN_end_yr02,TOTALN_end_yr03,TOTALN_end_yr04
520,100,100,5,5,rectangle,10000,large,1,1,75,8,3,0.75,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,57.25478901,64.99105546,76.60771261,99.98493286,71.20525871,35.90788656,38.13303243,14.40100837,0.007760057,4.07E-07,1.00E-08,1.00E-08
521,100,100,5,5,rectangle,10000,large,1,1,75,8,3,0.75,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,99.57622632,100,100,100,0.85338694,0.114357162,0.018048786,0.002923211,1.00E-08,1.00E-08,1.00E-08,1.00E-08
522,100,100,5,5,rectangle,10000,large,1,1,75,8,3,0.75,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,99.32095379,100,100,100,6.332011958,0.893302139,0.139023003,0.0224568,1.00E-08,1.00E-08,1.00E-08,1.00E-08
523,100,100,5,5,rectangle,10000,large,1,1,75,8,3,0.75,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,91.398383,100,100,100,17.23763409,3.078222755,0.467242832,0.075117035,1.00E-08,1.00E-08,1.00E-08,1.00E-08
524,100,100,5,5,rectangle,10000,large,1,1,75,8,3,0.75,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,83.31747584,99.98260324,100,100,30.75235558,7.770950786,1.278204611,0.203209641,0.000163756,1.00E-08,1.00E-08,1.00E-08
525,100,100,5,5,rectangle,10000,large,1,1,75,8,3,0.75,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,61.34442679,41.12067225,10.74669346,2.088212471,79.23204083,96.9112999,99.10249606,100,0.056605563,0.086963783,0.135262595,0.137521741
526,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,56.14753858,68.72164528,77.89532679,83.9740121,31.3735032,23.54771514,26.28219015,17.53801771,0.039085482,0.00307487,0.000517126,0.000409007
527,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,22.99301851,16.25717046,5.808068994,0.617506736,81.40109861,96.07249146,99.78170304,99.96752686,0.082894938,0.147829348,0.206837593,0.21583221
528,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,6.678754811,2.664745463,0.423325015,0.079974554,95.42553342,99.91683605,99.94963367,100,0.126209925,0.19066614,0.187967533,0.202972383
529,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,1.923923426,0.20358184,0.068784198,0.044778428,99.92439127,99.98298346,99.24994123,100,0.168572367,0.196577801,0.198793087,0.208048306
530,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,1.024305928,0.057677617,0.002629796,0.000490178,99.61543199,100,100,99.99809999,0.162739523,0.208242934,0.212072129,0.18902114
531,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,93.0837498,98.60670963,100,100,9.850660052,2.506869796,1.051532773,0.584480173,0.000798555,0.000727502,1.00E-08,1.00E-08
532,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,69.02236281,69.27469567,56.20630808,19.37772295,41.74520209,52.12502312,87.1735236,99.67205185,0.032552902,0.013670717,0.123516323,0.204684791
533,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,17.43502988,4.717260444,0.377316892,0.061623443,96.33583406,99.96238448,100,99.98644402,0.146273797,0.208248783,0.201481958,0.205041922
534,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,9.973036135,1.477474302,0.518025372,0.243419174,98.8798267,100,99.63210524,100,0.166813435,0.210124096,0.204442902,0.206290767
535,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,5.485457518,0.316537587,0.015201786,0.034466085,99.95520423,100,100,99.99805956,0.175121001,0.208031105,0.205532195,0.20043949
536,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,97.4248058,99.99682524,100,100,5.794186077,1.610816634,0.768531313,0.471708084,0.000649237,1.00E-08,1.00E-08,1.00E-08
537,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,81.92025176,89.43886307,80.29888593,31.22924126,35.80008487,36.98245106,78.34077739,99.07040428,0.006898,0.006152453,0.093867038,0.19524429
538,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,43.41798277,19.90100594,3.400927687,0.265629467,83.93293417,98.19371812,99.93945556,100,0.138227456,0.197730854,0.213886497,0.213606709
539,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,19.141894,1.940701874,0.106068144,0.007620024,98.44343288,100,100,99.81219146,0.185312332,0.213444165,0.205307729,0.204136078
540,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,16.27668761,1.369493928,0.111492738,0.005017865,99.16231528,100,100,100,0.191597089,0.207588527,0.215370805,0.215956287
541,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,99.2381061,100,100,100,4.517214593,1.408603807,0.733397444,0.462582736,0.00180986,1.00E-08,1.00E-08,1.00E-08
542,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,91.17408069,89.6782889,63.84899287,22.01966021,39.04773787,48.83533944,84.5058788,99.08142788,0.019264408,4.20E-05,0.138996097,0.198720082
543,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,54.46043174,13.86637457,1.013769345,0.129712713,89.1702127,99.90528048,100,99.86726424,0.156934792,0.211743105,0.215212108,0.193762829
544,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,35.05550977,3.62948306,0.572176957,1.042183685,99.0686408,99.75185839,100,99.21529213,0.200282252,0.208583614,0.209869068,0.183751648
545,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,23.70039134,1.359385062,0.131504945,0.011633709,99.78666137,100,99.99834662,100,0.223709791,0.21355961,0.199961465,0.212912467
546,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,99.01992886,100,100,100,3.848143025,1.281986869,0.65274896,0.406200985,0.000210208,1.00E-08,1.00E-08,1.00E-08
547,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,95.47356282,97.05998197,99.39612201,99.9939126,31.01984553,28.58454876,18.76026749,11.81302023,0.010013589,0.010611005,1.00E-08,1.00E-08
548,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,66.2445406,16.00815116,1.168446943,0.0620839,92.52632602,99.80703768,100,100,0.158196319,0.212754259,0.214392371,0.209524165
549,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,44.18324352,3.775349335,0.307223368,0.027915772,99.60267071,100,99.97518791,100,0.21497851,0.216964758,0.19219563,0.205717803
550,100,100,5,5,rectangle,10000,large,1,1,75,8,4,1,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,36.48009372,2.664397471,0.251717806,0.015101159,99.99840456,99.59821278,100,100,0.233199375,0.208881105,0.208852171,0.201769739
551,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,62.66175625,72.70360257,64.69971316,36.68171743,26.37476067,38.98451424,67.88147992,88.23204973,0.113865015,0.013048535,0.081349435,0.185365814
552,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,19.98897461,10.00596701,1.613416174,0.133841671,87.15731462,98.80102707,99.94808365,100,0.159783282,0.27736882,0.317536121,0.322037971
553,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,4.677525522,0.718349289,0.02489858,0.001107594,99.26853913,100,100,100,0.194491083,0.292053341,0.314958148,0.309292479
554,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,1.240188468,0.145973666,0.037965666,0.003405746,99.79204327,99.12919282,100,100,0.236609334,0.313271047,0.291028898,0.314535539
555,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,0.898525488,0.142644002,0.009872368,0.00050775,99.11891513,100,100,100,0.251503273,0.284130706,0.297787211,0.297807477
556,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,87.71356994,87.9890355,88.04310886,80.16364881,19.07903697,21.343534,27.04694877,48.06078025,0.009728153,0.014363998,1.82E-06,0.002730828
557,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,61.61909109,51.82705502,14.2719299,1.035720295,47.14441812,90.19053358,99.66438541,99.99104192,0.015297051,0.182239659,0.310831503,0.316018136
558,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,22.10288325,8.444139614,0.575963843,0.159310899,91.24064438,99.92140715,99.99613333,99.16698927,0.192370728,0.310073307,0.302147674,0.306314473
559,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,5.270892121,0.191866973,0.006100851,0.00019537,99.98503899,100,100,100,0.264867064,0.318845381,0.307191357,0.309340307
560,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,3.968261307,0.664282526,0.219352377,0.006471889,99.53979252,99.82932889,100,99.02853521,0.274296664,0.285955883,0.319828555,0.318454899
561,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,95.17473234,96.62881729,92.74140409,58.62804377,13.7616848,18.89454452,49.71549765,78.06725788,0.001276261,0.007121544,0.041989161,0.167635449
562,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,73.39870659,40.5197243,10.88310582,1.101592937,63.82171065,93.23712006,99.65987782,99.98027562,0.07387695,0.218368683,0.311724103,0.324546049
563,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,34.55177054,3.713307242,0.298687796,0.009041888,98.92268409,99.93077273,100,99.99895088,0.256055643,0.310810705,0.306668297,0.314122307
564,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,20.4663478,1.530180693,0.110141027,0.03057174,99.62822025,100,99.22057482,100,0.269867154,0.316642118,0.30484241,0.318560684
565,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,13.12447527,0.536065342,0.806301513,0.578721575,99.94440924,100,99.23190336,100,0.305341792,0.313197522,0.284433773,0.318655173
566,100,100,5,5,rectangle,10000,large,1,1,75,8,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,97.96631869,99.2016602,99.80592497,95.24648617,8.713223335,9.544443983,17.10456003,49.93598941,0.000147115,1.00E-08,0.00555249,0.052473754
